DIM_FINANCE_CONTRACT_LINE_ID,CONTRACT_LINE_UNIQUE_ID,CONTRACT_NUMBER,CONTRACT_LINE,PRODUCT_DESC,METERED_AVAILABLE,QUANTITY_UNIT,ACTIVE_STATUS,EFFECTIVE_START_DATE,EFFECTIVE_END_DATE,PRICE_ADJUST_DATE,IND_USE_CPI_INFLATION,UPDATED_AT,UPDATED_BY,EXTRACTED_AT,DIM_START_DATE,DIM_END_DATE,DIM_LAST_MODIFIED_DATE,DIM_CURRENT_RECORD
6837475338942984966,9680882150994362553,CONKEN00-2021-00002,3000,BESS Capacity Charge,N/A,KWH,1,2021-04-01,2029-10-31,2025-03-01,1,2025-07-02,BRON,2025-07-03 01:00:02.828,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
15897208316870497877,9680882150994362553,CONKEN00-2021-00002,3000,BESS Capacity Charge,N/A,KWH,1,2021-04-01,2029-10-31,2025-03-01,1,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-02 23:59:59.999,2025-08-04,0
217065529894230431,9680882150994362553,CONKEN00-2021-00002,3000,BESS Capacity Charge,N/A,KWH,1,2021-04-01,2029-10-31,2025-03-01,1,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
9070559288961659487,9680882150994362553,CONKEN00-2021-00002,3000,BESS Capacity Charge,N/A,KWH,1,2021-04-01,2029-10-31,2025-03-01,1,2025-10-03,BRON,2025-10-03 13:00:01.765,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
12543487422066469035,9680882150994362553,CONKEN00-2021-00002,3000,BESS Capacity Charge,N/A,KWH,1,2021-04-01,2029-10-31,2025-03-01,1,2025-11-04,BRON,2025-11-04 13:00:02.397,2025-11-04 00:00:00.000,2025-12-01 23:59:59.999,2025-11-04,0
4530140045725852697,9680882150994362553,CONKEN00-2021-00002,3000,BESS Capacity Charge,N/A,KWH,1,2021-04-01,2029-10-31,2025-03-01,1,2025-12-02,BRON,2025-12-02 11:00:01.036,2025-12-02 00:00:00.000,2026-01-04 23:59:59.999,2025-12-02,0
15910198913897930696,9680882150994362553,CONKEN00-2021-00002,3000,BESS Capacity Charge,N/A,KWH,1,2021-04-01,2029-10-31,2025-03-01,1,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
10677386073816339069,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating or Test Energy,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,0,2025-03-05,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-01 23:59:59.999,2025-03-05,0
2430479375020158823,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-04-02,CARLA,2025-04-03 01:00:02.121,2025-04-02 00:00:00.000,2025-04-02 23:59:59.999,2025-04-02,0
16836755735314502713,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-04-03,JMWA,2025-04-04 01:00:01.062,2025-04-03 00:00:00.000,2025-05-04 23:59:59.999,2025-04-03,0
8515678492586346160,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
3556555814405503697,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-05-06,JMWA,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-05-07 23:59:59.999,2025-05-06,0
12157433066646783236,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-05-08,JMWA,2025-05-09 01:00:01.117,2025-05-08 00:00:00.000,2025-06-03 23:59:59.999,2025-05-08,0
18130367211329844132,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-06-04,BRON,2025-06-05 01:00:02.305,2025-06-04 00:00:00.000,2025-07-01 23:59:59.999,2025-06-04,0
6978361361135117184,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-07-02,BRON,2025-07-02 12:00:03.034,2025-07-02 00:00:00.000,2025-07-02 23:59:59.999,2025-07-02,0
13664392076851902981,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-07-03,BRON,2025-07-03 10:00:03.735,2025-07-03 00:00:00.000,2025-08-04 23:59:59.999,2025-07-03,0
14428477853824132023,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-08-05,BRON,2025-08-05 08:00:02.684,2025-08-05 00:00:00.000,2025-09-02 23:59:59.999,2025-08-05,0
12941100970544654168,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
3419259823987300864,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-10-03,BRON,2025-10-03 10:00:01.017,2025-10-03 00:00:00.000,2025-11-04 23:59:59.999,2025-10-03,0
6303961003865116396,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-11-05,BRON,2025-11-06 01:00:01.471,2025-11-05 00:00:00.000,2025-12-02 23:59:59.999,2025-11-05,0
8474695594238701806,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2025-12-03,BRON,2025-12-04 01:00:00.092,2025-12-03 00:00:00.000,2026-01-05 23:59:59.999,2025-12-03,0
14597631544469927188,9408779315254157693,CONMAD00-2023-00001,4000,Early Operating Energy - Wind,metered,KWH,1,2023-02-01,2043-05-03,1753-01-01,,2026-01-06,BRON,2026-01-07 01:00:00.322,2026-01-06 00:00:00.000,2100-12-31 00:00:00.000,2026-01-06,1
6902907734609178591,11417599496490713520,CONKEN00-2023-00010,1000,Available Energy (EAvailable),N/A,KWH,0,2023-11-01,2043-11-01,2024-10-24,0,2025-02-04,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-01 23:59:59.999,2025-02-04,0
7903135485888985325,11417599496490713520,CONKEN00-2023-00010,1000,Available Energy (EAvailable),N/A,KWH,0,2023-11-01,2043-11-01,2025-11-01,0,2025-04-02,CARLA,2025-04-02 11:40:58.409,2025-04-02 00:00:00.000,2100-12-31 00:00:00.000,2025-04-02,1
12675608661040328899,17216454264846969574,CONMAD00-2023-00001,1000,Metered Energy (EMetered) Phase 1,metered,KWH,1,2023-02-01,2043-05-03,2024-01-01,0,2025-03-05,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-01 23:59:59.999,2025-03-05,0
15966311273622082551,17216454264846969574,CONMAD00-2023-00001,1000,Metered Energy (EMetered) Phase 1,metered,KWH,0,2023-02-01,2043-05-03,2024-01-01,0,2025-04-02,CARLA,2025-04-03 01:00:02.121,2025-04-02 00:00:00.000,2025-05-07 23:59:59.999,2025-04-02,0
3187273973628383649,17216454264846969574,CONMAD00-2023-00001,1000,Metered Energy (EMetered) Phase 1,metered,KWH,0,2023-02-01,2043-05-03,2024-01-01,0,2025-05-08,JMWA,2025-05-09 01:00:01.117,2025-05-08 00:00:00.000,2025-06-03 23:59:59.999,2025-05-08,0
15968554622796173214,17216454264846969574,CONMAD00-2023-00001,1000,Metered Energy (EMetered) Phase 1,metered,KWH,0,2023-02-01,2043-05-03,2024-01-01,0,2025-06-04,BRON,2025-06-05 01:00:02.305,2025-06-04 00:00:00.000,2025-07-02 23:59:59.999,2025-06-04,0
366396654139705354,17216454264846969574,CONMAD00-2023-00001,1000,Metered Energy (EMetered) Phase 1,metered,KWH,0,2023-02-01,2043-05-03,2024-01-01,0,2025-07-03,BRON,2025-07-03 10:00:03.735,2025-07-03 00:00:00.000,2100-12-31 00:00:00.000,2025-07-03,1
16218504346103083200,14313316425739210273,CONKEN00-2023-00011,1000,Available Energy (EAvailable) - Combined,N/A,KWH,0,2023-11-01,2043-11-01,2024-10-24,0,2024-10-03,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-01 23:59:59.999,2024-10-03,0
16223016067707138270,14313316425739210273,CONKEN00-2023-00011,1000,Available Energy (EAvailable) - Combined,N/A,KWH,0,2023-11-01,2043-11-01,2025-11-01,0,2025-04-02,CARLA,2025-04-02 11:40:58.409,2025-04-02 00:00:00.000,2100-12-31 00:00:00.000,2025-04-02,1
6546553049212438156,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-03-05,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-02 23:59:59.999,2025-03-05,0
14152752823288700501,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-04-03,JMWA,2025-04-04 01:00:01.062,2025-04-03 00:00:00.000,2025-05-04 23:59:59.999,2025-04-03,0
167661916431484651,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
11356501764992113060,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-05-06,JMWA,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-03 23:59:59.999,2025-05-06,0
15632740614657207561,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-06-04,BRON,2025-06-04 12:00:00.652,2025-06-04 00:00:00.000,2025-07-01 23:59:59.999,2025-06-04,0
17681894581787250508,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-07-02,BRON,2025-07-03 01:00:02.828,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
6328909344175353237,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-02 23:59:59.999,2025-08-04,0
3778707336764045197,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
16675134566484374428,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-10-03,BRON,2025-10-03 13:00:01.765,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
17363969788427387046,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-11-04,BRON,2025-11-04 13:00:02.397,2025-11-04 00:00:00.000,2025-12-01 23:59:59.999,2025-11-04,0
325001714054868668,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2025-12-02,BRON,2025-12-02 11:00:01.036,2025-12-02 00:00:00.000,2026-01-04 23:59:59.999,2025-12-02,0
1969318682100734955,9458780112386797374,CONKEN00-2023-00009,4000,Metered Energy (EMetered) - Site A,metered,KWH,1,2024-09-01,2044-12-31,2026-01-01,0,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
2658577046714684328,15640675832070327808,CONCBEH0-2021-00004,1000,Available Energy (EAvailable),,KWH,0,2021-02-01,2035-02-28,1753-01-01,0,2024-10-02,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2024-10-02,1
6346633521738383104,14007392545771367849,CONNIG00-2021-00002,4000,Grid (EMetered),metered,KWH,0,2021-02-01,2021-03-01,1753-01-01,0,2025-03-13,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-03-26 23:59:59.999,2025-03-13,0
9506026538057197703,14007392545771367849,CONNIG00-2021-00002,4000,Grid (EMetered),metered,KWH,0,2021-02-01,2021-03-01,1753-01-01,0,2025-03-27,CARLA,2025-03-28 01:00:01.132,2025-03-27 00:00:00.000,2100-12-31 00:00:00.000,2025-03-27,1
16463031806335160078,17837998204389481760,CONKEN00-2024-00014,2000,Available Energy (EAvailable),,KWH,0,2024-02-01,2044-03-31,2025-04-05,0,2024-11-03,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-01 23:59:59.999,2024-11-03,0
9338396985279351716,17837998204389481760,CONKEN00-2024-00014,2000,Available Energy (EAvailable),,KWH,0,2024-02-01,2044-03-31,2025-05-01,0,2025-04-02,CARLA,2025-04-02 11:40:58.409,2025-04-02 00:00:00.000,2100-12-31 00:00:00.000,2025-04-02,1
15875243777174174849,9303769946860402019,CONKEN00-2023-00009,7000,Available Energy (EAvailable) - Site B,N/A,KWH,0,2024-09-01,2044-12-31,2026-01-01,0,2025-02-05,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2025-02-05,1
10470413834989240552,6225933476233220555,CONSLL01-2022-00001,1000,Metered Energy (EMetered),,KWH,0,2023-03-01,2029-10-01,2023-10-01,,2024-10-02,ADMIN,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2024-10-02,1
13845732120392412855,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-03-05,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-02 23:59:59.999,2025-03-05,0
7905645126726403590,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-04-03,JMWA,2025-04-03 09:16:37.301,2025-04-03 00:00:00.000,2025-04-21 23:59:59.999,2025-04-03,0
18052437099995590013,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-04-22,MUCF,2025-04-23 01:00:01.575,2025-04-22 00:00:00.000,2025-05-05 23:59:59.999,2025-04-22,0
10110908771191841114,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-05-06,BRON,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-05-06 23:59:59.999,2025-05-06,0
459500061976206884,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-05-07,JMWA,2025-05-08 01:00:00.854,2025-05-07 00:00:00.000,2025-07-01 23:59:59.999,2025-05-07,0
9674538256062499460,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-07-02,BRON,2025-07-03 01:00:02.828,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
1765176559705423382,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-02 23:59:59.999,2025-08-04,0
5229677048085401274,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-09-03,BRON,2025-09-03 12:00:00.660,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
9778071544070023924,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-10-03,BRON,2025-10-03 11:00:00.604,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
1199219346899734193,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-11-04,BRON,2025-11-05 01:00:00.566,2025-11-04 00:00:00.000,2025-12-02 23:59:59.999,2025-11-04,0
10758377298013076053,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2025-12-03,BRON,2025-12-03 07:00:00.286,2025-12-03 00:00:00.000,2026-01-05 23:59:59.999,2025-12-03,0
1153144601704899790,6338108848127562040,CONEGY00-2023-00001,1000,Metered Energy (EMetered),N/A,KWH,1,2023-10-01,2048-08-30,2039-01-01,0,2026-01-06,BRON,2026-01-06 13:00:01.457,2026-01-06 00:00:00.000,2100-12-31 00:00:00.000,2026-01-06,1
7179109583480082091,17254098991249289259,CONZIM00-2025-00002,2000,Green Deemed Energy (EDeemed),N/A,KWH,1,2025-04-02,2041-12-31,2026-04-01,1,2025-04-01,CARLA,2025-04-02 01:00:01.349,1900-01-01 00:00:00.000,2025-05-04 23:59:59.999,2025-04-01,0
17200059108801169222,17254098991249289259,CONZIM00-2025-00002,2000,Green Deemed Energy (EDeemed),N/A,KWH,1,2025-04-01,2041-12-31,2026-04-01,1,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-06 23:59:59.999,2025-05-05,0
1272915990833211822,17254098991249289259,CONZIM00-2025-00002,2000,Green Deemed Energy (EDeemed),N/A,KWH,1,2025-04-01,2041-12-31,2026-04-01,1,2025-05-07,JMWA,2025-05-08 01:00:00.854,2025-05-07 00:00:00.000,2025-05-29 23:59:59.999,2025-05-07,0
4058959185423345651,17254098991249289259,CONZIM00-2025-00002,2000,Green Deemed Energy (EDeemed),N/A,KWH,1,2025-04-01,2041-12-31,2026-04-01,1,2025-05-30,CARLA,2025-05-31 01:00:01.874,2025-05-30 00:00:00.000,2025-06-02 23:59:59.999,2025-05-30,0
8144458091522128506,17254098991249289259,CONZIM00-2025-00002,2000,Green Deemed Energy (EDeemed),N/A,KWH,1,2025-04-01,2041-12-31,2026-04-01,1,2025-06-03,CARLA,2025-06-04 01:00:01.354,2025-06-03 00:00:00.000,2025-06-04 23:59:59.999,2025-06-03,0
1948093410641817521,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-03-18,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-02 23:59:59.999,2025-03-18,0
18013050217476285478,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-04-03,JMWA,2025-04-04 01:00:01.062,2025-04-03 00:00:00.000,2025-05-04 23:59:59.999,2025-04-03,0
16631286990876584908,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
12641520849128620710,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-05-06,BRON,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-03 23:59:59.999,2025-05-06,0
15827020312449249475,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-06-04,BRON,2025-06-04 12:00:00.652,2025-06-04 00:00:00.000,2025-07-01 23:59:59.999,2025-06-04,0
6965577108987513845,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-07-02,BRON,2025-07-03 01:00:02.828,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
12548771092486761502,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-01 23:59:59.999,2025-08-04,0
715691224372405056,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-09-02,ADMIN,2025-09-03 01:00:02.811,2025-09-02 00:00:00.000,2025-09-03 23:59:59.999,2025-09-02,0
1481787407133883600,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-09-04,BRON,2025-09-04 09:00:02.876,2025-09-04 00:00:00.000,2025-10-02 23:59:59.999,2025-09-04,0
10479955287701653433,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-10-03,BRON,2025-10-03 13:00:01.765,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
18291051653232136579,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-11-04,BRON,2025-11-04 13:00:02.397,2025-11-04 00:00:00.000,2025-12-01 23:59:59.999,2025-11-04,0
4106004882350307254,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2025-12-02,BRON,2025-12-02 11:00:01.036,2025-12-02 00:00:00.000,2026-01-04 23:59:59.999,2025-12-02,0
3279218518550869291,2964225664267180928,CONKEN00-2023-00007,2000,Available Energy (EAvailable),available,KWH,1,2022-02-01,2042-02-01,2024-02-01,0,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
8711071214036932600,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,0,2024-02-01,2044-03-31,2025-04-05,0,2024-10-03,JMWA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2025-04-01 23:59:59.999,2024-10-03,0
14320890739269282392,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-04-02,CARLA,2025-04-02 11:40:58.409,2025-04-02 00:00:00.000,2025-04-02 23:59:59.999,2025-04-02,0
2664427128056766028,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-04-03,JMWA,2025-04-04 01:00:01.062,2025-04-03 00:00:00.000,2025-05-04 23:59:59.999,2025-04-03,0
12015253163523105511,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-05 23:59:59.999,2025-05-05,0
58277705447013112,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-05-06,BRON,2025-05-07 01:00:00.511,2025-05-06 00:00:00.000,2025-06-03 23:59:59.999,2025-05-06,0
5013743637550981363,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-06-04,BRON,2025-06-04 12:00:00.652,2025-06-04 00:00:00.000,2025-07-01 23:59:59.999,2025-06-04,0
14808725485762656033,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-07-02,BRON,2025-07-03 01:00:02.828,2025-07-02 00:00:00.000,2025-08-03 23:59:59.999,2025-07-02,0
6515553458637359468,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-08-04,BRON,2025-08-05 01:00:02.324,2025-08-04 00:00:00.000,2025-09-02 23:59:59.999,2025-08-04,0
4944807009183349143,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-09-03,BRON,2025-09-04 01:00:00.323,2025-09-03 00:00:00.000,2025-10-02 23:59:59.999,2025-09-03,0
11702859284476555491,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-10-03,BRON,2025-10-03 13:00:01.765,2025-10-03 00:00:00.000,2025-11-03 23:59:59.999,2025-10-03,0
332539012719147430,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-11-04,BRON,2025-11-04 13:00:02.397,2025-11-04 00:00:00.000,2025-12-01 23:59:59.999,2025-11-04,0
16884236595675614019,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2025-12-02,BRON,2025-12-02 11:00:01.036,2025-12-02 00:00:00.000,2026-01-04 23:59:59.999,2025-12-02,0
5264313949823990896,7338308595426001980,CONKEN00-2024-00014,1000,Minimum Offtake,,KWH,1,2024-02-01,2044-03-31,2025-05-01,0,2026-01-05,BRON,2026-01-06 01:00:01.163,2026-01-05 00:00:00.000,2100-12-31 00:00:00.000,2026-01-05,1
14070823744207740118,2601243795386960047,CONGHA00-2021-00003,2000,Generator (EMetered),,KWH,0,2021-03-01,2037-04-30,1753-01-01,0,2025-02-03,CARLA,2025-03-25 01:00:01.342,1900-01-01 00:00:00.000,2100-12-31 00:00:00.000,2025-02-03,1
14527519854535666070,8210560222542851842,CONZIM00-2025-00002,1000,Green Metered Energy (EMetered),N/A,KWH,1,2025-04-02,2041-12-31,2026-04-01,1,2025-04-01,CARLA,2025-04-02 01:00:01.349,1900-01-01 00:00:00.000,2025-05-04 23:59:59.999,2025-04-01,0
7328873827852736500,8210560222542851842,CONZIM00-2025-00002,1000,Green Metered Energy (EMetered) 15 - 30 Apr,N/A,KWH,1,2025-04-01,2041-12-31,2026-04-01,1,2025-05-05,CARLA,2025-05-06 01:00:01.226,2025-05-05 00:00:00.000,2025-05-06 23:59:59.999,2025-05-05,0
